ingr,Potassium,Copper,Dietary Fiber,Selenium,Phosphorus,Choline,Vitamin D,Folate,Cholesterol,Sodium,Niacin,Total Carbohydrate,Thiamin,Zinc,Total Fat,Vitamin B12,Protein,Vitamin E,Vitamin B6,Vitamin A,Iron,Calcium,Saturated fat,Riboflavin,Vitamin C,Magnesium,Vitamin K
plum,0.0225531914893617,0.04555555555555555,0.03571428571428571,0.0,0.0096,0.002545454545454545,0.0,0.005,0.0,0.0004347826086956522,0.0175625,0.04909090909090909,0.014166666666666668,0.007272727272727273,0.002948717948717949,0.0,0.0104,0.013333333333333334,0.012352941176470589,0.012222222222222223,0.007222222222222223,0.0038461538461538464,0.0006500000000000001,0.014615384615384615,0.06333333333333334,0.011904761904761904,0.04
poblano,0.03723404255319149,0.07333333333333333,0.060714285714285714,0.0,0.016,0.01,0.0,0.025,0.0,0.0013043478260869566,0.03,0.016872727272727272,0.0475,0.011818181818181818,0.00217948717948718,0.0,0.0172,0.024666666666666667,0.13176470588235292,0.02,0.01888888888888889,0.007692307692307693,0.0029,0.021538461538461534,0.8933333333333334,0.023809523809523808,0.06166666666666667
pomegranate,0.05021276595744681,0.17555555555555555,0.14285714285714285,0.00909090909090909,0.0288,0.013818181818181818,0.0,0.095,0.0,0.0013043478260869566,0.0183125,0.06799999999999999,0.05583333333333334,0.031818181818181815,0.015,0.0,0.0334,0.04,0.04411764705882353,0.0,0.016666666666666666,0.007692307692307693,0.006,0.040769230769230766,0.11333333333333333,0.02857142857142857,0.13666666666666666
pomegranate juice,0.04553191489361702,0.023333333333333334,0.0035714285714285718,0.005454545454545454,0.0088,0.008727272727272728,0.0,0.06,0.0,0.00391304347826087,0.0145625,0.047636363636363636,0.0125,0.00818181818181818,0.003717948717948718,0.0,0.003,0.025333333333333333,0.023529411764705882,0.0,0.005555555555555556,0.008461538461538461,0.00385,0.011538461538461537,0.0011111111111111111,0.016666666666666666,0.08666666666666667
poppy,0.01297872340425532,0.03888888888888889,0.010714285714285714,0.021818181818181816,0.0392,0.01090909090909091,0.005,0.0075,0.05,0.4056521739130435,0.0029375,0.08618181818181818,0.02,0.022727272727272728,0.4269230769230769,0.0375,0.0184,0.15733333333333333,0.012941176470588237,0.056666666666666664,0.013888888888888888,0.045384615384615384,0.303,0.04461538461538461,0.003333333333333333,0.02142857142857143,0.41833333333333333
pork,0.049148936170212765,0.19,0.15714285714285717,0.08727272727272727,0.0704,0.040545454545454544,0.0,0.02,0.023333333333333334,0.17,0.019,0.07854545454545456,0.027500000000000004,0.046363636363636364,0.011410256410256411,0.0,0.0904,0.0026666666666666666,0.029411764705882356,0.0011111111111111111,0.07777777777777778,0.03,0.011550000000000001,0.011538461538461537,0.0,0.07142857142857142,0.0033333333333333335
pork chop,0.09765957446808511,0.07555555555555556,0.0,0.8672727272727273,0.2208,0.13563636363636364,0.025,0.0,0.28,0.2234782608695652,0.5125,0.0,0.4708333333333333,0.17454545454545453,0.1346153846153846,0.26666666666666666,0.5539999999999999,0.013333333333333334,0.328235294117647,0.0011111111111111111,0.027777777777777776,0.006153846153846154,0.1635,0.19153846153846152,0.0,0.07380952380952381,0.0
pork rib,0.02276595744680851,0.10666666666666666,0.0,0.3127272727272727,0.0968,0.08890909090909091,0.005,0.0075,0.23,0.16260869565217392,0.205625,0.0,0.03333333333333333,0.24545454545454548,0.23076923076923078,0.05833333333333334,0.38799999999999996,0.018000000000000002,0.058235294117647066,0.05333333333333334,0.12666666666666665,0.02076923076923077,0.248,0.18923076923076923,0.0,0.030952380952380953,0.0325
pork tenderloin,0.11404255319148936,0.1366666666666667,0.0,0.7981818181818181,0.2584,0.1890909090909091,0.015,0.0,0.24,0.25782608695652176,0.4275,0.0,0.6375000000000001,0.2127272727272727,0.05551282051282051,0.25833333333333336,0.5379999999999999,0.018666666666666668,0.38058823529411767,0.0,0.05444444444444444,0.004615384615384616,0.072,0.33999999999999997,0.0,0.07380952380952381,0.0
potato,0.046595744680851064,0.031111111111111107,0.05357142857142857,0.1290909090909091,0.0632,0.08818181818181818,0.02,0.0525,0.22666666666666666,0.09608695652173913,0.0603125,0.04872727272727273,0.08,0.04090909090909091,0.14358974358974358,0.10833333333333334,0.07780000000000001,0.07333333333333333,0.06352941176470589,0.06777777777777778,0.04,0.026153846153846153,0.156,0.11615384615384615,0.005555555555555556,0.030952380952380953,0.07583333333333334
potato salad,0.06553191489361702,0.19,0.04642857142857143,0.02,0.0352,0.030545454545454546,0.0,0.02,0.02,0.15695652173913044,0.0675,0.06290909090909091,0.07083333333333335,0.023636363636363636,0.14615384615384616,0.008333333333333333,0.0346,0.036000000000000004,0.13823529411764707,0.0033333333333333335,0.01888888888888889,0.005384615384615384,0.0895,0.016153846153846154,0.1111111111111111,0.047619047619047616,0.21833333333333332
poultry,0.008936170212765958,0.021111111111111112,0.0035714285714285718,0.007272727272727273,0.016,0.006727272727272728,0.0,0.005,0.016666666666666666,0.1691304347826087,0.0178125,0.019236363636363635,0.02,0.007272727272727273,0.03358974358974359,0.0,0.014199999999999999,0.006666666666666667,0.014705882352941178,0.0011111111111111111,0.005,0.007692307692307693,0.03195,0.040769230769230766,0.0,0.007142857142857143,0.005
poultry sausage,0.008936170212765958,0.021111111111111112,0.0035714285714285718,0.007272727272727273,0.016,0.006727272727272728,0.0,0.005,0.016666666666666666,0.1691304347826087,0.0178125,0.019236363636363635,0.02,0.007272727272727273,0.03358974358974359,0.0,0.014199999999999999,0.006666666666666667,0.014705882352941178,0.0011111111111111111,0.005,0.007692307692307693,0.03195,0.040769230769230766,0.0,0.007142857142857143,0.005
pressure cooker,0.05148936170212766,0.03666666666666667,0.0,0.20545454545454547,0.7,0.06581818181818182,0.02,0.0175,0.18333333333333332,0.7043478260869566,0.0081875,0.03174545454545455,0.04,0.23545454545454544,0.2717948717948718,0.16666666666666669,0.32799999999999996,0.012666666666666666,0.0688235294117647,0.1922222222222222,0.018333333333333333,0.4323076923076923,0.665,0.3315384615384615,0.0,0.06904761904761905,0.015000000000000001
prosciutto,0.10851063829787234,0.12000000000000001,0.0,0.4690909090909091,0.2544,0.19272727272727272,0.045,0.0125,0.23333333333333334,1.173913043478261,0.2425,0.001090909090909091,0.4725000000000001,0.25545454545454543,0.10666666666666667,0.3666666666666667,0.556,0.018666666666666668,0.24705882352941178,0.0,0.061666666666666675,0.007692307692307693,0.13899999999999998,0.18615384615384614,0.0,0.05952380952380952,0.0
prune,0.15574468085106383,0.31222222222222223,0.25357142857142856,0.005454545454545454,0.0552,0.018363636363636363,0.0,0.01,0.0,0.0008695652173913044,0.1175,0.23236363636363636,0.042499999999999996,0.04,0.004871794871794872,0.0,0.0436,0.028666666666666667,0.12058823529411765,0.043333333333333335,0.051666666666666666,0.03307692307692308,0.0044,0.1430769230769231,0.006666666666666666,0.09761904761904762,0.49583333333333335
pumpkin,0.031063829787234043,0.08444444444444445,0.049999999999999996,0.22,0.0872,0.05709090909090909,0.025,0.14,0.12666666666666668,0.12434782608695652,0.09,0.15636363636363637,0.1441666666666667,0.04090909090909091,0.16282051282051282,0.05833333333333334,0.09699999999999999,0.11133333333333333,0.03235294117647059,0.23,0.10666666666666666,0.10538461538461538,0.10800000000000001,0.1523076923076923,0.008888888888888889,0.04047619047619048,0.1408333333333333
quail,0.045744680851063826,0.6555555555555556,0.0,0.39454545454545453,0.2224,0.11927272727272727,0.01,0.015,0.2866666666666667,0.09304347826086956,0.493125,0.0,0.1825,0.2809090909090909,0.1794871794871795,0.15,0.5,0.04666666666666666,0.36294117647058827,0.07777777777777778,0.245,0.011538461538461539,0.197,0.22999999999999998,0.025555555555555554,0.05238095238095238,0.035
quiche,0.051702127659574465,0.08777777777777777,0.04285714285714286,0.2581818181818182,0.1592,0.10490909090909091,0.045,0.1375,0.41,0.13608695652173913,0.048125,0.04218181818181818,0.06583333333333334,0.13,0.30128205128205127,0.20833333333333334,0.212,0.08133333333333333,0.06352941176470589,0.3611111111111111,0.08722222222222223,0.18692307692307691,0.635,0.20846153846153848,0.044444444444444446,0.08333333333333333,1.0916666666666666
quinoa,0.03489361702127659,0.20222222222222222,0.09642857142857143,0.049090909090909095,0.116,0.040545454545454544,0.01,0.1,0.0,0.0817391304347826,0.0244375,0.07345454545454545,0.08499999999999999,0.09363636363636364,0.060897435897435896,0.0,0.0836,0.10866666666666666,0.17647058823529413,0.044444444444444446,0.07833333333333332,0.013076923076923076,0.040600000000000004,0.08076923076923076,0.0,0.14523809523809525,0.041666666666666664
rabbit,0.07276595744680851,0.19444444444444442,0.0,0.27454545454545454,0.1912,0.23454545454545456,0.0,0.02,0.4066666666666667,0.09,0.398125,0.0,0.016666666666666666,0.21545454545454545,0.04487179487179487,2.7,0.6579999999999999,0.02733333333333333,0.19941176470588234,0.0,0.2683333333333333,0.013846153846153847,0.052500000000000005,0.05384615384615385,0.0,0.07380952380952381,0.0125
rack of lamb,0.05425531914893617,0.13555555555555554,0.0,0.5509090909090909,0.132,0.19818181818181818,0.005,0.0425,0.35,0.17130434782608694,0.33875,0.0,0.04166666666666667,0.6936363636363636,0.1717948717948718,0.9416666666666667,0.562,0.012,0.058235294117647066,0.0,0.11777777777777779,0.015384615384615385,0.279,0.14461538461538462,0.0,0.05238095238095238,0.035833333333333335
radicchio,0.06425531914893617,0.3788888888888889,0.03214285714285715,0.016363636363636365,0.032,0.019818181818181818,0.0,0.15,0.0,0.009565217391304347,0.0159375,0.016290909090909092,0.013333333333333334,0.056363636363636366,0.003205128205128205,0.0,0.0286,0.15066666666666664,0.033529411764705884,0.0011111111111111111,0.03166666666666666,0.014615384615384615,0.003,0.021538461538461534,0.08888888888888889,0.030952380952380953,2.125
radish,0.049574468085106384,0.05555555555555556,0.05714285714285715,0.010909090909090908,0.016,0.011818181818181818,0.0,0.0625,0.0,0.016956521739130436,0.015875,0.012363636363636363,0.01,0.025454545454545455,0.001282051282051282,0.0,0.013600000000000001,0.0,0.04176470588235294,0.0,0.01888888888888889,0.019230769230769232,0.0016,0.03,0.16444444444444445,0.023809523809523808,0.010833333333333334
raisin,0.15829787234042553,0.3022222222222222,0.16071428571428573,0.010909090909090908,0.0784,0.020181818181818183,0.0,0.0125,0.0,0.011304347826086957,0.047874999999999994,0.2883636363636364,0.08833333333333333,0.03272727272727272,0.003205128205128205,0.0,0.066,0.008,0.10235294117647058,0.0,0.09944444444444445,0.047692307692307694,0.0047,0.09615384615384615,0.025555555555555554,0.08571428571428572,0.029166666666666667
raspberry,0.03212765957446809,0.09999999999999999,0.23214285714285715,0.0036363636363636364,0.0232,0.022363636363636363,0.0,0.0525,0.0,0.0004347826086956522,0.037375,0.043272727272727275,0.02666666666666667,0.03818181818181818,0.008333333333333333,0.0,0.024,0.058,0.03235294117647059,0.0022222222222222222,0.03833333333333333,0.019230769230769232,0.00095,0.02923076923076923,0.2911111111111111,0.05238095238095238,0.065
red wine,0.02702127659574468,0.012222222222222223,0.0,0.0036363636363636364,0.0184,0.010363636363636365,0.0,0.0025,0.0,0.0017391304347826088,0.013999999999999999,0.00949090909090909,0.004166666666666667,0.012727272727272728,0.0,0.0,0.0014000000000000002,0.0,0.033529411764705884,0.0,0.025555555555555557,0.006153846153846154,0.0,0.023846153846153847,0.0,0.02857142857142857,0.0033333333333333335
rhubarb,0.049574468085106384,0.02,0.05714285714285715,0.02,0.0104,0.01,0.0,0.01,0.0,0.0017391304347826088,0.015125,0.06327272727272727,0.011666666666666665,0.00818181818181818,0.0028205128205128207,0.0,0.016200000000000003,0.016,0.011764705882352941,0.0044444444444444444,0.011111111111111112,0.05615384615384615,0.00235,0.021538461538461534,0.06333333333333334,0.02619047619047619,0.21916666666666668
rice,0.01829787234042553,0.1088888888888889,0.02142857142857143,0.18727272727272729,0.0504,0.031818181818181815,0.0,0.2075,0.17666666666666667,0.1373913043478261,0.10875,0.06290909090909091,0.10333333333333333,0.07090909090909091,0.028846153846153848,0.44583333333333336,0.1026,0.01933333333333333,0.061764705882352944,0.2311111111111111,0.09888888888888889,0.011538461538461539,0.020399999999999998,0.12923076923076923,0.05444444444444445,0.02142857142857143,0.025833333333333333
ricotta,0.03787234042553191,0.01888888888888889,0.0,0.2018181818181818,0.1376,0.030727272727272725,0.01,0.02,0.13333333333333333,0.04434782608695652,0.007687500000000001,0.02181818181818182,0.02666666666666667,0.08636363636363636,0.12128205128205129,0.22500000000000003,0.192,0.011333333333333334,0.03529411764705882,0.13,0.015000000000000001,0.19076923076923077,0.2975,0.19692307692307692,0.0,0.04047619047619048,0.005
rum,0.000425531914893617,0.023333333333333334,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0004347826086956522,0.0008125000000000001,0.0,0.005,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0005882352941176471,0.0,0.0022222222222222222,0.0,0.0,0.003076923076923077,0.0,0.0,0.0
rutabaga,0.06765957446808511,0.03666666666666667,0.08571428571428572,0.012727272727272726,0.044,0.027090909090909093,0.0,0.0475,0.006666666666666667,0.06260869565217392,0.0433125,0.03265454545454546,0.07,0.022727272727272728,0.03705128205128205,0.0,0.0226,0.042,0.06529411764705882,0.013333333333333334,0.025555555555555557,0.03461538461538462,0.04015,0.030769230769230767,0.24555555555555558,0.05,0.02333333333333333
rye,0.03531914893617021,0.2066666666666667,0.20714285714285713,0.5618181818181818,0.1,0.026545454545454546,0.0,0.3775,0.0,0.26217391304347826,0.2375,0.17563636363636362,0.3616666666666667,0.10363636363636362,0.0423076923076923,0.0,0.17,0.022000000000000002,0.04411764705882353,0.0,0.15722222222222224,0.05615384615384615,0.0313,0.2576923076923077,0.0044444444444444444,0.09523809523809523,0.01
sake,0.005319148936170213,0.01,0.0,0.025454545454545452,0.0048,0.0,0.0,0.0,0.0,0.0008695652173913044,0.0,0.01818181818181818,0.0,0.0018181818181818182,0.0,0.0,0.01,0.0,0.0,0.0,0.005555555555555556,0.0038461538461538464,0.0,0.0,0.0,0.014285714285714285,0.0
salad,0.013617021276595745,0.021111111111111112,0.0,0.06363636363636363,0.1488,0.05963636363636363,0.005,0.01,0.08666666666666667,0.3917391304347826,0.0033750000000000004,0.021454545454545455,0.0125,0.015454545454545455,0.5705128205128205,0.07083333333333335,0.0264,0.14800000000000002,0.01764705882352941,0.016666666666666666,0.016666666666666666,0.021538461538461538,0.348,0.06692307692307692,0.0,0.011904761904761904,1.1166666666666667
salmon,0.0574468085106383,0.06999999999999999,0.03571428571428571,0.2127272727272727,0.108,0.06345454545454546,0.24,0.05,0.06333333333333334,0.06304347826086956,0.16375,0.012036363636363637,0.02916666666666667,0.03636363636363637,0.023846153846153847,0.6416666666666667,0.151,0.035333333333333335,0.09294117647058824,0.03333333333333333,0.028333333333333335,0.06769230769230769,0.016050000000000002,0.06461538461538462,0.09888888888888889,0.04285714285714286,0.1925
salsa,0.0551063829787234,0.09,0.06785714285714285,0.014545454545454545,0.0328,0.014363636363636365,0.0,0.02,0.0,0.3939130434782609,0.10125,0.02312727272727273,0.03833333333333334,0.022727272727272728,0.011410256410256411,0.0,0.0226,0.028666666666666667,0.04882352941176471,0.012222222222222223,0.036111111111111115,0.006923076923076923,0.0,0.027692307692307693,0.1366666666666667,0.04523809523809524,0.11333333333333333
sangria,0.008297872340425531,0.015555555555555553,0.0,0.0018181818181818182,0.0072,0.0041818181818181815,0.0,0.0025,0.0,0.004782608695652174,0.0036875000000000002,0.030036363636363635,0.0025,0.009090909090909092,0.0005128205128205128,0.0,0.0008,0.0,0.015294117647058826,0.0,0.008333333333333333,0.004615384615384616,0.0001,0.006153846153846154,0.003333333333333333,0.014285714285714285,0.0016666666666666668
sardine,0.05808510638297872,0.17555555555555555,0.03571428571428571,0.72,0.2576,0.08763636363636364,0.135,0.205,0.2633333333333333,0.16652173913043478,0.314375,0.07963636363636363,0.22500000000000003,0.10181818181818182,0.10205128205128206,2.0708333333333333,0.358,0.082,0.07882352941176471,0.02,0.17333333333333334,0.2353846153846154,0.0605,0.17923076923076922,0.0,0.08095238095238096,0.0125
sausage,0.07468085106382978,0.058888888888888886,0.0,0.2109090909090909,0.1232,0.054,0.034999999999999996,0.0075,0.19,0.4391304347826087,0.145,0.0156,0.025,0.17545454545454545,0.33461538461538465,0.49583333333333335,0.218,0.037333333333333336,0.0923529411764706,0.021111111111111112,0.07166666666666667,0.016153846153846154,0.525,0.05,0.1688888888888889,0.030952380952380953,0.02
scallop,0.05382978723404255,0.10111111111111111,0.06785714285714285,0.061818181818181814,0.0384,0.016181818181818183,0.0,0.0675,0.03666666666666667,0.09391304347826086,0.08,0.05127272727272727,0.11416666666666665,0.03272727272727272,0.06307692307692307,0.020833333333333336,0.054000000000000006,0.03933333333333333,0.05647058823529412,0.07555555555555556,0.049444444444444444,0.02846153846153846,0.135,0.05230769230769231,0.13555555555555554,0.04047619047619048,0.06749999999999999
scotch,0.000425531914893617,0.023333333333333334,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0004347826086956522,0.0008125000000000001,0.0,0.005,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0005882352941176471,0.0,0.0022222222222222222,0.0,0.0,0.003076923076923077,0.0,0.0,0.0
seafood,0.023829787234042554,0.08666666666666667,0.028571428571428574,0.20363636363636362,0.0696,0.04290909090909091,0.0,0.1225,0.08333333333333333,0.2647826086956522,0.1425,0.05963636363636363,0.10583333333333333,0.06272727272727273,0.06115384615384615,0.5166666666666667,0.1606,0.048,0.06352941176470589,0.027777777777777776,0.06722222222222222,0.013846153846153847,0.048,0.06384615384615384,0.1088888888888889,0.03333333333333333,0.0325
semolina,0.02617021276595745,0.04111111111111112,0.017857142857142856,0.13818181818181818,0.076,0.013818181818181818,0.005,0.1,0.01,0.03608695652173913,0.063125,0.16036363636363637,0.10916666666666668,0.045454545454545456,0.10846153846153847,0.0625,0.083,0.034666666666666665,0.015294117647058826,0.014444444444444444,0.05222222222222222,0.08692307692307692,0.118,0.13769230769230767,0.0022222222222222222,0.02857142857142857,0.03333333333333333
sesame,0.03340425531914894,0.0,0.03571428571428571,0.02909090909090909,0.0296,0.007272727272727273,0.0,0.0,0.0,0.43478260869565216,0.0,0.03127272727272727,0.0,0.009090909090909092,0.5794871794871795,0.0,0.062,0.3333333333333333,0.0,0.0022222222222222222,0.03333333333333333,0.014615384615384615,0.31,0.0,0.0,0.0,0.4666666666666667
sesame oil,0.0,0.0,0.0,0.0,0.0,0.00036363636363636367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820512820512822,0.0,0.0,0.09333333333333332,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.11333333333333333
shellfish,0.038085106382978726,0.12999999999999998,0.03928571428571429,0.38181818181818183,0.08,0.06618181818181817,0.005,0.1975,0.12,0.10391304347826087,0.105625,0.05709090909090909,0.13916666666666666,0.056363636363636366,0.06461538461538462,0.6958333333333333,0.1316,0.08266666666666667,0.045294117647058825,0.03222222222222222,0.07444444444444445,0.01769230769230769,0.03965,0.07769230769230769,0.024444444444444446,0.05238095238095238,0.043333333333333335
sherry,0.01957446808510638,0.049999999999999996,0.0,0.00909090909090909,0.0072,0.00909090909090909,0.0,0.0,0.0,0.00391304347826087,0.0133125,0.04981818181818182,0.015000000000000003,0.006363636363636364,0.0,0.0,0.004,0.0,0.0,0.0,0.013333333333333332,0.006153846153846154,0.0,0.013846153846153847,0.0,0.02142857142857143,0.0
shrimp,0.04638297872340426,0.22999999999999998,0.02142857142857143,0.6018181818181818,0.168,0.168,0.005,0.055,0.46,0.22130434782608696,0.1275,0.03927272727272728,0.02333333333333333,0.10909090909090909,0.018974358974358976,0.4541666666666667,0.308,0.12066666666666667,0.10941176470588238,0.07222222222222222,0.027777777777777776,0.05307692307692308,0.017050000000000003,0.024615384615384615,0.044444444444444446,0.07142857142857142,0.015000000000000001
snapper,0.035106382978723406,0.07444444444444445,0.028571428571428574,0.06363636363636363,0.0424,0.031090909090909093,0.0,0.0275,0.03,0.11391304347826087,0.059812500000000005,0.013490909090909092,0.035833333333333335,0.025454545454545455,0.01217948717948718,0.0875,0.095,0.016666666666666666,0.04176470588235294,0.04,0.03222222222222222,0.023846153846153847,0.0098,0.0423076923076923,0.044444444444444446,0.02619047619047619,0.12833333333333333
sorbet,0.005957446808510639,0.007777777777777777,0.017857142857142856,0.0036363636363636364,0.0024,0.007272727272727273,0.0,0.0075,0.0,0.005652173913043478,0.005124999999999999,0.09854545454545455,0.005,0.0036363636363636364,0.000641025641025641,0.0,0.0158,0.0,0.007647058823529413,0.0,0.009444444444444445,0.002307692307692308,0.0,0.006923076923076923,0.05777777777777778,0.004761904761904762,0.0033333333333333335
soup,0.06063829787234042,0.07888888888888888,0.028571428571428574,0.016363636363636365,0.0488,0.02490909090909091,0.015,0.135,0.006666666666666667,0.0791304347826087,0.057687499999999996,0.010472727272727272,0.035,0.03272727272727272,0.012564102564102564,0.07083333333333335,0.0584,0.04933333333333333,0.05058823529411764,0.19666666666666666,0.06055555555555556,0.05615384615384615,0.02145,0.09,0.08555555555555555,0.0761904761904762,1.5
sour cream,0.03425531914893617,0.06444444444444444,0.0,0.045454545454545456,0.036,0.0,0.0,0.0,0.0,0.04434782608695652,0.0,0.02410909090909091,0.0,0.10727272727272727,0.25,0.0,0.048,0.04933333333333333,0.0,0.0,0.021666666666666667,0.002307692307692308,0.89,0.0,0.0,0.014285714285714285,0.04
soy,0.0014893617021276596,2.7333333333333334,0.125,0.22,0.0056,0.2018181818181818,0.0,0.6,0.0,0.3660869565217391,0.18625,0.19345454545454546,0.27749999999999997,0.13636363636363635,0.09423076923076923,0.0,0.53,0.06733333333333333,0.30176470588235293,0.0,0.2888888888888889,0.13153846153846155,0.05500000000000001,0.2684615384615384,0.0,0.40476190476190477,0.09916666666666667
soy sauce,0.0925531914893617,0.04777777777777777,0.028571428571428574,0.00909090909090909,0.1328,0.03327272727272727,0.0,0.035,0.0,2.3869565217391306,0.1375,0.017927272727272726,0.027500000000000004,0.07909090909090909,0.007307692307692307,0.0,0.1628,0.0,0.08705882352941179,0.0,0.08055555555555555,0.025384615384615384,0.0036499999999999996,0.12692307692307692,0.0,0.1761904761904762,0.0
sparkling wine,0.005319148936170213,0.01,0.0,0.025454545454545452,0.0048,0.0,0.0,0.0,0.0,0.0008695652173913044,0.0,0.01818181818181818,0.0,0.0018181818181818182,0.0,0.0,0.01,0.0,0.0,0.0,0.005555555555555556,0.0038461538461538464,0.0,0.0,0.0,0.014285714285714285,0.0
spinach,0.06063829787234042,0.07888888888888888,0.028571428571428574,0.016363636363636365,0.0488,0.02490909090909091,0.015,0.135,0.006666666666666667,0.0791304347826087,0.057687499999999996,0.010472727272727272,0.035,0.03272727272727272,0.012564102564102564,0.07083333333333335,0.0584,0.04933333333333333,0.05058823529411764,0.19666666666666666,0.06055555555555556,0.05615384615384615,0.02145,0.09,0.08555555555555555,0.0761904761904762,1.5
squid,0.04808510638297872,2.2888888888888888,0.0,0.9363636363636364,0.1624,0.1358181818181818,0.0,0.01,0.8933333333333333,0.1356521739130435,0.125,0.012872727272727274,0.015000000000000003,0.16,0.020384615384615386,0.46666666666666673,0.358,0.092,0.02823529411764706,0.011111111111111112,0.04111111111111111,0.02846153846153846,0.020550000000000002,0.2915384615384615,0.042222222222222223,0.08095238095238096,0.0
steak,0.04297872340425532,0.07222222222222223,0.024999999999999998,0.2127272727272727,0.0712,0.08363636363636363,0.0,0.0325,0.10666666666666667,0.10608695652173913,0.14125,0.016072727272727273,0.045000000000000005,0.1781818181818182,0.11692307692307691,0.25416666666666665,0.23800000000000002,0.06733333333333333,0.15058823529411766,0.01,0.06888888888888889,0.013076923076923076,0.10149999999999999,0.06384615384615384,0.25555555555555554,0.0380952380952381,0.17083333333333334
strawberry,0.0325531914893617,0.05333333333333333,0.07142857142857142,0.007272727272727273,0.0192,0.010363636363636365,0.0,0.06,0.0,0.0004347826086956522,0.024125,0.027927272727272728,0.02,0.012727272727272728,0.003846153846153846,0.0,0.0134,0.01933333333333333,0.027647058823529413,0.0011111111111111111,0.022777777777777775,0.012307692307692308,0.00075,0.016923076923076923,0.6533333333333333,0.030952380952380953,0.018333333333333333
sweet potato,0.030425531914893618,0.14222222222222222,0.060714285714285714,0.39272727272727276,0.064,0.018545454545454546,0.01,0.3,0.01,0.20652173913043478,0.246875,0.16436363636363638,0.33999999999999997,0.053636363636363635,0.03641025641025641,0.020833333333333336,0.1482,0.032,0.039411764705882354,0.09444444444444444,0.14055555555555554,0.026153846153846153,0.0499,0.22769230769230772,0.04555555555555555,0.047619047619047616,0.009166666666666667
swiss cheese,0.015106382978723404,0.05222222222222222,0.0,0.5472727272727272,0.4592,0.02509090909090909,0.0,0.0225,0.31,0.08043478260869565,0.00375,0.005236363636363636,0.009166666666666668,0.3972727272727273,0.3974358974358974,1.2583333333333333,0.54,0.04,0.0411764705882353,0.3244444444444444,0.007222222222222223,0.6846153846153846,0.9099999999999999,0.23307692307692307,0.0,0.07857142857142857,0.011666666666666665
swordfish,0.08446808510638298,0.08333333333333333,0.02142857142857143,1.0054545454545454,0.2072,0.1470909090909091,0.605,0.0475,0.30333333333333334,0.17391304347826086,0.465,0.03581818181818182,0.13,0.08,0.20512820512820512,0.5041666666666667,0.396,0.19066666666666665,0.26294117647058823,0.04555555555555556,0.06444444444444444,0.026923076923076925,0.1515,0.10384615384615385,0.0,0.0761904761904762,0.095
taco,0.02446808510638298,0.07555555555555556,0.017857142857142856,0.007272727272727273,0.0168,0.0,0.0,0.005,0.0,0.24782608695652175,0.01,0.002618181818181818,0.024166666666666666,0.012727272727272728,0.00871794871794872,0.0,0.0232,0.0006666666666666666,0.08176470588235295,0.08222222222222222,0.05777777777777778,0.008461538461538461,0.00475,0.05846153846153846,0.044444444444444446,0.02619047619047619,0.0016666666666666668
tamarind,0.13361702127659575,0.09555555555555555,0.18214285714285713,0.023636363636363636,0.0904,0.015636363636363636,0.0,0.035,0.0,0.01217391304347826,0.12125,0.22727272727272727,0.3566666666666667,0.009090909090909092,0.007692307692307692,0.0,0.055999999999999994,0.006666666666666667,0.03882352941176471,0.0022222222222222222,0.15555555555555556,0.05692307692307692,0.013600000000000001,0.11692307692307692,0.03888888888888889,0.21904761904761905,0.02333333333333333
tangerine,0.03531914893617021,0.04666666666666667,0.0642857142857143,0.0018181818181818182,0.016,0.018545454545454546,0.0,0.04,0.0,0.0008695652173913044,0.0235,0.048363636363636366,0.04833333333333333,0.006363636363636364,0.0039743589743589745,0.0,0.016200000000000003,0.013333333333333334,0.04588235294117647,0.03777777777777778,0.008333333333333333,0.02846153846153846,0.00195,0.027692307692307693,0.29666666666666663,0.02857142857142857,0.0
tapioca,0.01957446808510638,0.02,0.0,0.0,0.048,0.011272727272727273,0.0,0.0075,0.0033333333333333335,0.06304347826086956,0.0040625,0.0789090909090909,0.02,0.02,0.04974358974358974,0.0875,0.039,0.01,0.01411764705882353,0.0,0.006111111111111111,0.054615384615384614,0.048100000000000004,0.07461538461538461,0.003333333333333333,0.014285714285714285,0.0033333333333333335
tea,0.0019148936170212765,0.016666666666666666,0.0,0.0,0.0,0.0007272727272727273,0.0,0.0025,0.0,0.0004347826086956522,0.0,0.0007272727272727273,0.008333333333333333,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0015384615384615385,0.0001,0.003076923076923077,0.0,0.002380952380952381,0.0
tequila,0.000425531914893617,0.023333333333333334,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0004347826086956522,0.0008125000000000001,0.0,0.005,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0005882352941176471,0.0,0.0022222222222222222,0.0,0.0,0.003076923076923077,0.0,0.0,0.0
